"","tractid","mhmval00","mhmval12","hinc00","hu00","vac00","own00","rent00","h30old00","empclf00","clf00","unemp00","prof00","dpov00","npov00","ag25up00","hs00","col00","pop00.x","nhwht00","nhblk00","hisp00","asian00","cbsa","cbsaname","mar00","ag15up00","ag18cv00","wds00","p.white","p.black","p.hisp","p.asian","p.hs","p.col","p.prof","p.unemp","p.vacant","pov.rate","p.mar","mhv.00","mhv.10","mhv.change","mhv.growth"
"48","6073002904",193400,395800,26951,2164,78,721,1365,1414,2967,3934,967,976,4721,1605,2505,668,1032,6704,4614,344,913,699,"41740","San Diego-Carlsbad-San Marcos, CA",2128,6222,6117,453,68.8245823389021,5.13126491646778,13.6187350835322,10.4266109785203,67.8642714570858,41.1976047904192,32.8951803168183,24.580579562786,3.60443622920518,33.9970345265833,34.2012214721954,249205.57,395800,146594.43,58.824700427041
"49","6073002905",175913.8802,359400,34107.35639,1677.886416,63.51894138,578.4839729,1035.883475,901.1512203,2062.017834,2271.15089,209.1330856,670.8926003,3670.908705,759.2988629,2172.382411,709.1498233,694.1512568,3709.964503,2322.900214,270.7232428,677.5105473,348.8986194,"41740","San Diego-Carlsbad-San Marcos, CA",1079.164943,3171.962233,3082.872344,541.9221628,62.6124646778056,7.29719226642423,18.2619145480271,9.40436543578433,64.5973320808663,31.9534559516372,32.535732195806,9.20824268087269,3.78565204261121,20.6842208270064,34.0219984895388,226673.83033171,359400,132726.16966829,58.5538125305692
"50","6073003001",146000,278800,41296,1228,45,887,296,792,1377,1537,160,407,3925,636,2337,1282,298,3967,251,2275,1229,187,"41740","San Diego-Carlsbad-San Marcos, CA",1426,2957,2757,623,6.32719939500882,57.3481220065541,30.9805898663978,4.71388958911016,67.6080445014976,12.7513906718015,29.5570079883805,10.4098893949252,3.66449511400651,16.203821656051,48.2245519107203,188128.3,278800,90671.7,48.1967359509441
"51","6073003003",156300,325500,44929,1538,38,1103,397,1052,2245,2339,94,703,4717,358,3067,1310,552,4835,1532,1258,1665,302,"41740","San Diego-Carlsbad-San Marcos, CA",1825,3581,3376,669,31.6856256463289,26.0186142709411,34.4364012409514,6.24612202688728,60.7107923051842,17.9980436909032,31.3140311804009,4.01881145788799,2.47074122236671,7.58956964172143,50.9634180396537,201400.365,325500,124099.635,61.618376411582
"52","6073003004",123700,253500,32841,1278,53,532,693,970,1685,1870,185,250,4761,1078,2521,1578,223,4813,478,926,3120,247,"41740","San Diego-Carlsbad-San Marcos, CA",1496,3311,2972,558,9.93143569499273,19.239559526283,64.8244338250571,5.13193434448369,71.4399047996827,8.84569615232051,14.8367952522255,9.89304812834225,4.1471048513302,22.6423020373871,45.1827242524917,159393.635,253500,94106.365,59.0402276728302
"53","6073003101",131000,242600,38727,1076,12,872,192,995,1295,1424,129,305,3688,425,2226,1242,152,3718,150,2301,1034,203,"41740","San Diego-Carlsbad-San Marcos, CA",1211,2801,2533,746,4.03442711135019,61.8881118881119,27.810650887574,5.45992469069392,62.6235399820306,6.82839173405211,23.5521235521236,9.05898876404494,1.11524163568773,11.5238611713666,43.2345590860407,168800.05,242600,73799.95,43.7203365757297
"54","6073003103",141900,292300,44263,1637,28,1326,283,1039,2212,2367,155,451,6061,937,3548,1892,353,6159,505,2999,1727,852,"41740","San Diego-Carlsbad-San Marcos, CA",2272,4351,4019,821,8.19938301672349,48.6929696379282,28.040266276993,13.8334145153434,63.2750845546787,9.94926719278467,20.3887884267631,6.54837346852556,1.7104459376909,15.4594951328164,52.2178809469088,182845.245,292300,109454.755,59.8619641435029
"55","6073003105",127200,259500,46005,1063,15,885,163,935,1384,1527,143,300,4158,384,2258,1407,217,4167,732,793,2078,523,"41740","San Diego-Carlsbad-San Marcos, CA",1637,2948,2666,423,17.5665946724262,19.0304775617951,49.8680105591553,12.5509959203264,71.9220549158547,9.61027457927369,21.6763005780347,9.36476751800917,1.41110065851364,9.23520923520923,55.5291723202171,163903.56,259500,95596.44,58.3248100285314
"56","6073003107",147600,270500,55389,1558,20,1233,305,700,2458,2657,199,583,5684,398,3625,1501,613,5852,1173,1532,1440,1601,"41740","San Diego-Carlsbad-San Marcos, CA",2496,4406,3898,661,20.0444292549556,26.1790840738209,24.606971975393,27.3581681476418,58.3172413793103,16.9103448275862,23.7184703010578,7.48964998118178,1.28369704749679,7.00211118930331,56.6500226963232,190189.98,270500,80310.02,42.2262098139976
"57","6073003108",137500,274300,47340,1108,18,872,218,787,1441,1543,102,345,3643,264,2227,1175,212,3697,1411,473,1347,393,"41740","San Diego-Carlsbad-San Marcos, CA",1430,2800,2481,531,38.1660806058967,12.7941574249391,36.4349472545307,10.6302407357317,62.2810956443646,9.51953300404131,23.941707147814,6.61049902786779,1.62454873646209,7.24677463628877,51.0714285714286,177175.625,274300,97124.375,54.8181359597292
"58","6073003109",175953.5897,333200,62698.45161,829.0740317,2.009504705,682.9055392,144.1589878,43.93837363,1697.502607,1750.711711,53.20910351,454.3352569,3686.006665,275.2341614,2190.561086,667.5890138,576.2488505,3701.111217,217.5996605,237.2332973,276.0512881,2940.188952,"41740","San Diego-Carlsbad-San Marcos, CA",1667.801574,2937.219503,2580.013855,310.4657305,5.87930617973645,6.40978569382991,7.45860558937103,79.44070792834,56.7817018319844,26.3059932079885,26.7649224823842,3.0392841480227,0.242379404994696,7.46700118622819,56.7816457808669,226724.998007935,333200,106475.001992065,46.962180142279
"59","6073003111",149200,271000,30123,1657,58,648,951,755,1861,2114,253,336,6142,1772,3120,1650,412,6186,271,2119,2268,1474,"41740","San Diego-Carlsbad-San Marcos, CA",1786,4187,3750,903,4.38086000646621,34.2547688328484,36.6634335596508,23.8279987067572,66.0897435897436,13.2051282051282,18.0548092423428,11.9678334910123,3.50030175015088,28.8505372842722,42.6558395032243,192251.66,271000,78748.34,40.9610715454941
"60","6073003112",144700,232900,41705,1234,63,902,269,388,1749,1905,156,440,4455,731,2535,1362,369,4484,375,1569,1272,1241,"41740","San Diego-Carlsbad-San Marcos, CA",1713,3301,3018,566,8.36306868867083,34.9910793933987,28.3675289919715,27.6761819803747,68.2840236686391,14.5562130177515,25.1572327044025,8.18897637795276,5.10534846029173,16.4085297418631,51.8933656467737,186453.185,232900,46446.815,24.9107115011202
"61","6073003113",162029.9058,289000,57528.0424,1247.578059,17.02963752,1015.029242,215.5192105,375.3680818,2125.877078,2264.609029,138.7318748,487.0838151,5253.14513,626.66003,3172.465219,1414.439773,562.7363912,5315.513438,317.126195,1166.474012,796.3707952,3000.412574,"41740","San Diego-Carlsbad-San Marcos, CA",2328.921897,4059.617227,3634.995069,498.5659014,5.96605010407651,21.9447100568124,14.982010759428,56.4463359748165,62.3230209856558,17.738142181347,22.9121344851341,6.12608503381534,1.36501579176939,11.929235048566,57.3680169034321,208783.63511859,289000,80216.36488141,38.4208105371126
"62","6073003114",174100,342100,67621,809,9,711,89,84,1449,1551,102,375,3551,52,2076,738,547,3566,182,585,359,2432,"41740","San Diego-Carlsbad-San Marcos, CA",1616,2705,2267,279,5.10375771172182,16.404935501963,10.0673022994952,68.1996634885025,61.897880539499,26.3487475915222,25.879917184265,6.57640232108317,1.11248454882571,1.46437623204731,59.7412199630314,224336.555,342100,117763.445,52.494095311395
"63","6073003115",155000,282900,50966,1774,21,1127,626,873,2620,2834,214,591,6776,952,3913,1716,956,6865,584,1205,1687,3341,"41740","San Diego-Carlsbad-San Marcos, CA",2604,5015,4545,608,8.50691915513474,17.5528040786599,24.5739257101238,48.667152221413,68.2852031689241,24.4313825709175,22.5572519083969,7.55116443189838,1.18376550169109,14.0495867768595,51.9242273180459,199725.25,282900,83174.75,41.6445842476102
"64","6073003201",156992.9784,319300,39898.89177,1490.055343,20.00455055,525.086163,944.9646026,374.4009076,1530.372347,1625.560253,95.18789864,387.7467654,5442.145126,648.4543402,2965.18139,1346.786522,528.3286546,5453.456421,1134.081411,930.6255212,1238.536978,2091.270062,"41740","San Diego-Carlsbad-San Marcos, CA",2670.565627,3907.524573,3059.606085,396.9192969,20.7956445133203,17.0648749959086,22.7110456632729,38.3476074723363,63.2377898675534,17.8177516013616,25.3367597866037,5.8556979640914,1.3425374194306,11.91541800497,68.344179981693,202293.30231732,319300,117006.69768268,57.8401243849101
"65","6073003202",144900,282200,42917,1388,29,1032,327,1013,1670,1859,189,336,4541,396,2929,1685,304,4547,1116,291,2494,595,"41740","San Diego-Carlsbad-San Marcos, CA",1893,3462,3227,654,24.5436551572465,6.39982405981966,54.849351220585,13.0855509126897,67.9071355411403,10.3789689313759,20.1197604790419,10.1667563206025,2.08933717579251,8.72054613521251,54.6793760831889,186710.895,282200,95489.105,51.1427600408642
"66","6073003204",212600,370400,57933,1000,20,830,150,665,1378,1458,80,510,3157,82,2097,805,607,3168,1296,109,1400,325,"41740","San Diego-Carlsbad-San Marcos, CA",1487,2502,2323,356,40.9090909090909,3.44065656565657,44.1919191919192,10.2588383838384,67.3342870767763,28.9461134954697,37.0101596516691,5.48696844993141,2,2.5974025974026,59.4324540367706,273945.73,370400,96454.27,35.2092620680746
"67","6073003207",284300,501700,57222,2166,67,1335,764,515,2598,2768,170,1126,5689,344,3849,1210,1321,5689,2774,310,1850,651,"41740","San Diego-Carlsbad-San Marcos, CA",2488,4587,4235,913,48.7607663912814,5.44911232202496,32.5188961153102,11.4431358762524,65.7573395687191,34.3206027539621,43.3410315627406,6.14161849710983,3.0932594644506,6.04675689927931,54.2402441683017,366334.765,501700,135365.235,36.9512391214085
"68","6073003208",142200,245700,43994,2288,40,1097,1151,214,3025,3168,143,856,7218,524,4204,1355,1039,7218,969,1433,1716,3052,"41740","San Diego-Carlsbad-San Marcos, CA",2908,5372,4653,858,13.4247714048213,19.8531449154891,23.7738985868662,42.2831809365475,56.9457659372027,24.7145575642245,28.297520661157,4.51388888888889,1.74825174825175,7.25962870601275,54.132539091586,183231.81,245700,62468.19,34.0924373338887
"69","6073003209",145000,198700,46800,1766,31,752,983,105,2355,2472,117,736,5341,319,3071,904,781,5376,798,1044,1119,2354,"41740","San Diego-Carlsbad-San Marcos, CA",2082,3908,3418,757,14.84375,19.4196428571429,20.8147321428571,43.7872023809524,54.8681211331814,25.4314555519375,31.2526539278132,4.73300970873786,1.75537938844847,5.97266429507583,53.2753326509724,186839.75,198700,11860.25,6.34781945490721
"70","6073003211",156600,302100,46250,888,7,716,165,670,1184,1282,98,304,3097,188,1887,877,270,3108,736,321,1303,720,"41740","San Diego-Carlsbad-San Marcos, CA",1343,2404,2176,373,23.6808236808237,10.3281853281853,41.9240669240669,23.1660231660232,60.7843137254902,14.308426073132,25.6756756756757,7.64430577223089,0.788288288288288,6.07039070067808,55.865224625624,201786.93,302100,100313.07,49.712372352362
"71","6073003212",162900,307400,57917,1100,9,913,178,560,1670,1786,116,524,3904,231,2591,1166,462,4079,882,503,1314,1327,"41740","San Diego-Carlsbad-San Marcos, CA",1880,3177,2887,478,21.6229468006864,12.3314537876931,32.2137778867369,32.5324834518264,62.8328830567349,17.8309532998842,31.377245508982,6.494960806271,0.818181818181818,5.91700819672131,59.1753226314133,209904.795,307400,97495.205,46.4473453310107
"72","6073003213",182300,346900,65188,1090,14,956,120,135,1923,2088,165,631,4506,98,2681,879,875,4513,418,501,609,2924,"41740","San Diego-Carlsbad-San Marcos, CA",2119,3403,3003,334,9.26213161976512,11.1012630179481,13.4943496565478,64.7906049191225,65.4233494964566,32.6370757180157,32.8133125325013,7.90229885057471,1.28440366972477,2.17487794052375,62.2685865412871,234902.665,346900,111997.335,47.6781883253645
"73","6073003214",154899.9953,254700,55226.99844,1424.612549,25.99293137,969.7363281,428.8833618,74.97961426,2025.449219,2111.425781,85.97662354,635.8270874,4635.7394,208.9431763,2749.252441,979.7335815,626.8295288,4642.737497,995.729248,1170.681641,1104.699585,1304.645264,"41740","San Diego-Carlsbad-San Marcos, CA",1919.478027,3339.092041,2913.207764,576.8431396,21.4470287980617,25.2153312944456,23.7941426952057,28.1007759935388,58.436362057594,22.7999989907075,31.3919046419697,4.07196996047289,1.82456144923373,4.50722437719428,57.4850289668909,199596.388943815,254700,55103.611056185,27.6075190276595
"74","6073003301",110100,237700,30855,956,28,413,515,609,1054,1208,154,109,3503,847,1855,1367,99,3362,89,1421,1679,156,"41740","San Diego-Carlsbad-San Marcos, CA",965,2421,2232,612,2.64723378941106,42.266508030934,49.940511600238,4.64009518143962,79.0296495956873,5.33692722371968,10.3415559772296,12.7483443708609,2.92887029288703,24.1792749072224,39.8595621643949,141869.355,237700,95830.645,67.5485167321723
"75","6073003303",94800,232400,20299,992,75,209,708,389,1004,1206,202,166,3549,1704,1588,1137,43,3623,72,791,2380,367,"41740","San Diego-Carlsbad-San Marcos, CA",1007,2132,1940,335,1.98730333977367,21.8327353022357,65.6914159536296,10.1297267457908,74.3073047858942,2.70780856423174,16.5338645418327,16.7495854063018,7.56048387096774,48.0135249366019,47.2326454033771,122154.54,232400,110245.46,90.2508085250045
"76","6073003304",130400.0004,27500,23844.9997,1043.334473,20.91316223,342.7434998,679.6777954,484.4882813,1036.363403,1196.310425,159.9469604,159.5596924,3589.705661,1183.917358,1830.67627,1281.124878,83.65264893,3665.999977,130.1263428,1362.453857,1760.578491,394.6391296,"41740","San Diego-Carlsbad-San Marcos, CA",907.7861938,2411.984863,2166.061523,524.3781738,3.54954565238395,37.1645898949224,48.0245090574369,10.764842664373,74.5504570794486,4.5694943612286,15.3961141370022,13.3700214474015,2.00445425423991,32.980903444607,37.6364797194832,168026.92051542,27500,-140526.92051542,-83.6335749559391
"77","6073003305",130447.2616,274700,23883.61543,1649.557647,33.03246134,543.3714142,1073.153782,767.1735606,1639.702027,1892.704133,253.002121,252.7284212,5676.315695,1869.191099,2896.190106,2026.237782,132.693948,5797.009967,206.9815309,2150.971136,2784.191321,626.036027,"41740","San Diego-Carlsbad-San Marcos, CA",1437.569815,3815.424915,3426.736256,828.8667784,3.5704877527943,37.104837636033,48.0280582032679,10.7992918860545,74.5438542009852,4.58167258168239,15.4130699992115,13.3672303340397,2.00250421075463,32.9296536597935,37.6778431505315,168087.81893468,274700,106612.18106532,63.4264765531583
"78","6073003401",128800,283600,36959,2094,70,1160,864,1340,2295,2481,186,593,5769,747,3461,1876,384,5890,1265,2236,1600,719,"41740","San Diego-Carlsbad-San Marcos, CA",2158,4541,4062,1042,21.4770797962649,37.9626485568761,27.1646859083192,12.2071307300509,65.2990465183473,11.095059231436,25.838779956427,7.49697702539299,3.34288443170965,12.9485179407176,47.5225721206783,165965.24,283600,117634.76,70.879155177313
"79","6073003403",119300,244800,25069,1086,33,451,602,731,1355,1504,149,145,4261,1227,2153,1629,140,4284,144,829,2762,519,"41740","San Diego-Carlsbad-San Marcos, CA",1475,2947,2698,421,3.36134453781513,19.3510737628385,64.4724556489262,12.1148459383753,82.164421737111,6.50255457501161,10.7011070110701,9.90691489361702,3.03867403314917,28.7960572635532,50.0508992195453,153724.015,244800,91075.985,59.2464261358253
"80","6073003404",125800,227000,25417,1180,23,421,736,886,1339,1564,225,191,4794,1603,2388,1803,170,4880,108,1208,2598,930,"41740","San Diego-Carlsbad-San Marcos, CA",1370,3257,3001,542,2.21311475409836,24.7540983606557,53.2377049180328,19.0573770491803,82.6214405360134,7.11892797319933,14.2643764002987,14.386189258312,1.94915254237288,33.4376303712975,42.0632483880872,162099.59,227000,64900.41,40.0373683856943
"81","6073003501",115400,254500,18828,1062,30,359,673,757,971,1148,177,106,4004,1394,1893,1582,59,4059,113,863,2921,126,"41740","San Diego-Carlsbad-San Marcos, CA",979,2615,2388,531,2.78393693027839,21.2613944321261,71.9635378171964,3.10421286031042,86.6877971473851,3.11674590596936,10.9165808444902,15.418118466899,2.82485875706215,34.8151848151848,37.4378585086042,148698.67,254500,105801.33,71.1514971855498
"82","6073003502",105300,263400,23667,1251,52,433,766,887,1262,1459,197,162,4525,1213,2309,1734,102,4645,121,944,3495,58,"41740","San Diego-Carlsbad-San Marcos, CA",1277,3174,2898,628,2.60495156081808,20.3229278794403,75.2421959095802,1.248654467169,79.5149415331312,4.41749675184062,12.8367670364501,13.5023989033585,4.15667466027178,26.8066298342541,40.2331442974165,135684.315,263400,127715.685,94.1270809378372
"83","6073003601",113800,228500,23750,708,30,221,457,459,751,917,166,69,2813,1103,1308,1018,55,2803,89,249,2417,42,"41740","San Diego-Carlsbad-San Marcos, CA",877,1867,1663,256,3.17516946129147,8.88333927934356,86.2290403139493,1.49839457723867,82.0336391437309,4.20489296636086,9.18774966711052,18.1025081788441,4.23728813559322,39.2108069676502,46.9737546866631,146636.99,228500,81863.01,55.8269847192035
"84","6073003602",128600,334200,28750,698,22,279,397,361,905,1004,99,110,2951,1023,1436,1161,51,3016,104,322,2407,167,"41740","San Diego-Carlsbad-San Marcos, CA",910,1928,1817,267,3.44827586206897,10.6763925729443,79.8076923076923,5.53713527851459,84.4011142061281,3.55153203342618,12.1546961325967,9.8605577689243,3.15186246418338,34.6662148424263,47.1991701244813,165707.53,334200,168492.47,101.680635756263
"85","6073003603",113100,318600,24786,1055,39,395,621,783,1095,1313,218,60,4192,1352,2132,1692,125,4192,163,216,3612,174,"41740","San Diego-Carlsbad-San Marcos, CA",1469,2850,2600,422,3.88835877862595,5.15267175572519,86.1641221374046,4.15076335877863,85.2251407129456,5.86303939962477,5.47945205479452,16.6031987814166,3.69668246445498,32.2519083969466,51.5438596491228,145735.005,318600,172864.995,118.615973561053
"86","6073003800",132806.619955547,225209.682896467,45159.5958046258,0,0,0,0,0,266.9862366,266.9862366,0,97.99494934,19.99897003,0,2154.888916,834.9569702,283.9853821,7138.632353,4139.786621,1165.939941,1092.943726,580.9700928,"41740","San Diego-Carlsbad-San Marcos, CA",1534.920898,7138.632324,410.9788208,645.9667358,57.991312849446,16.332819556256,15.3102677369383,8.13839492036382,51.9257556151447,13.1786552889764,36.7041202527666,0,NA,0,21.5016102291697,171127.970143721,225209.682896467,54081.7127527462,31.6030820136101
"87","6073003901",126500,208600,24266,996,49,280,667,669,964,1127,163,151,4053,1499,1860,1553,44,4098,83,672,3291,26,"41740","San Diego-Carlsbad-San Marcos, CA",1150,2587,2378,471,2.02537823328453,16.398243045388,80.307467057101,0.634455832113226,85.8602150537634,2.36559139784946,15.6639004149378,14.4631765749778,4.91967871485944,36.9849494201826,44.4530344027831,163001.575,208600,45598.425,27.9742235619502
"88","6073003902",97500,298000,21477,1292,53,317,922,816,1215,1448,233,80,5044,2109,2396,2081,108,5078,102,497,4360,71,"41740","San Diego-Carlsbad-San Marcos, CA",1391,3359,3066,542,2.00866482867271,9.78731784166995,85.8605750295392,1.39818826309571,91.3606010016695,4.50751252086811,6.5843621399177,16.0911602209945,4.10216718266254,41.812053925456,41.4111342661506,125633.625,298000,172366.375,137.197645136802
"89","6073004000",114800,232200,22878,1245,69,307,869,841,1466,1744,278,145,4967,2080,2379,1992,85,5036,125,760,4085,47,"41740","San Diego-Carlsbad-San Marcos, CA",1418,3218,2942,517,2.48212867355044,15.0913423351867,81.1159650516283,0.933280381254964,87.3055905842791,3.572929802438,9.89085948158254,15.9403669724771,5.54216867469879,41.8763841352929,44.0646364201367,147925.54,232200,84274.46,56.9708652069142
"90","6073004100",146162.9381,313300,26944.95245,2750.992676,112.9510651,484.8032227,2153.238403,1583.471619,3170.912598,3438.832275,267.9198303,657.775116,8144.140416,2657.099365,4503.428467,2862.979126,552.8406982,8330.092001,1522.466919,716.7095337,5740.052979,257.8948364,"41740","San Diego-Carlsbad-San Marcos, CA",2319.140991,6067.917236,5708.060303,909.678772,18.2767119356813,8.60386096112697,68.9074379768066,3.09594223411987,75.8493190072913,12.275995993965,20.7440317470397,7.79101185736079,4.10582936426545,32.6259031558426,38.2197202236197,188338.253888755,313300,124961.746111245,66.349636110068
"91","6073004200",203534.8455,519200,50970.91268,2496.373448,71.13486659,1568.765018,856.4736321,1912.371028,3103.102547,3213.4607,110.3581075,1320.306629,5630.226612,543.628533,4133.226213,1224.985878,1391.094267,5720.284418,3573.714937,348.7179846,1423.397188,267.2754755,"41740","San Diego-Carlsbad-San Marcos, CA",2204.444141,4809.093626,4544.39328,908.8653163,62.4744274210318,6.09616514001804,24.8833289393968,4.67241584455076,63.2939019106139,33.6563787054449,42.5479535078993,3.43424481587716,2.84952824854753,9.65553556656735,45.8390772240707,262264.825169025,519200,256935.174830975,97.9678363903298
"92","6073004300",250700,658000,39512,1870,68,765,1037,1577,2264,2406,142,1080,3796,592,2791,825,978,3796,2321,261,968,180,"41740","San Diego-Carlsbad-San Marcos, CA",1162,3284,3131,663,61.1433087460485,6.87565858798736,25.5005268703899,4.7418335089568,64.6005016123253,35.0412038695808,47.7031802120141,5.90191188694929,3.63636363636364,15.595363540569,35.3836784409257,323039.485,658000,334960.515,103.690270246685
"93","6073004400",225448.2897,581100,35394.89662,1871.135758,93.9736114,696.2449604,1080.917247,1632.612862,2132.244703,2225.273403,93.02877641,804.9935088,4047.108182,713.3307154,2934.331917,1108.356485,970.7632355,4066.185391,2201.878016,243.1908756,1382.058497,161.0601588,"41740","San Diego-Carlsbad-San Marcos, CA",1192.660589,3374.689431,3196.613353,652.039958,54.150949951116,5.98081130629885,33.9890674945372,3.96096447438149,70.8549604921876,33.0829389093954,37.7533360813325,4.18055490550435,5.02227649694673,17.6256893396778,35.3413436520761,290501.393692935,581100,290598.606307065,100.033463734165
"94","6073004501",161100,590100,26834,1421,89,163,1169,895,1691,1850,159,407,3621,1123,2103,1207,424,3583,889,189,2385,81,"41740","San Diego-Carlsbad-San Marcos, CA",957,2656,2521,465,24.8116103823611,5.2749092938878,66.564331565727,2.2606754116662,77.5558725630052,20.1616737993343,24.0685984624483,8.59459459459459,6.26319493314567,31.0135321734328,36.0316265060241,207585.405,590100,382514.595,184.268539977558
"95","6073004600",271700,387800,26961,1185,91,119,975,881,1215,1335,120,429,2230,662,1526,643,472,2281,909,160,1077,92,"41740","San Diego-Carlsbad-San Marcos, CA",460,1851,1750,478,39.8509425690487,7.01446733888645,47.2161332748794,4.03331871985971,73.0668414154653,30.9305373525557,35.3086419753086,8.98876404494382,7.67932489451477,29.6860986547085,24.8514316585629,350099.035,387800,37700.965,10.7686572172357
"96","6073004700",140700,346800,18850,755,63,113,579,601,976,1041,65,69,2501,1207,1283,1028,66,2521,240,157,2087,20,"41740","San Diego-Carlsbad-San Marcos, CA",597,1766,1636,318,9.52003173343911,6.22768742562475,82.7846092820309,0.793335977786593,85.2689010132502,5.14419329696025,7.06967213114754,6.24399615754083,8.34437086092715,48.2606957217113,33.8052095130238,181298.985,346800,165501.015,91.2862336212197
"97","6073004800",98000,323200,19925,1214,70,225,919,1015,1555,1727,172,77,4807,2005,2289,1897,68,4831,146,263,4360,37,"41740","San Diego-Carlsbad-San Marcos, CA",1324,3161,2925,559,3.0221486234734,5.44400745187332,90.2504657420824,0.765886979921341,85.8453473132372,2.97072957623416,4.95176848874598,9.95946728430805,5.7660626029654,41.7100062408987,41.8854792787093,126277.9,323200,196922.1,155.943439034067
